,country,year,value,category,region,directions,capitals,official_language
5003,Sweden,2007,6198.31709727474,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Stockholm,Swedish
5004,Sweden,2006,6455.72723390608,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Stockholm,Swedish
5005,Sweden,2005,6559.35989947183,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Stockholm,Swedish
5006,Sweden,2004,6731.72214167272,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Stockholm,Swedish
5007,Sweden,2003,6697.65944365526,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Stockholm,Swedish
5008,Sweden,2002,6905.54276182783,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Stockholm,Swedish
5009,Sweden,2001,7126.72343791621,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Stockholm,Swedish
5010,Sweden,2000,7192.46227726898,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Stockholm,Swedish
5011,Sweden,1999,7404.10061602602,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Stockholm,Swedish
5012,Sweden,1998,7594.95386962024,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Stockholm,Swedish
5013,Sweden,1997,7776.31024090937,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Stockholm,Swedish
5014,Sweden,1996,7839.9346862074,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Stockholm,Swedish
5015,Sweden,1995,7882.64884569976,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Stockholm,Swedish
5016,Sweden,1994,7989.14748730005,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Stockholm,Swedish
5017,Sweden,1993,8078.73506347173,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Stockholm,Swedish
5018,Sweden,1992,8083.24368960871,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Stockholm,Swedish
5019,Sweden,1991,7989.38189793243,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Stockholm,Swedish
5020,Sweden,1990,7989.91210405711,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Stockholm,Swedish
5021,Switzerland,2014,5095.06928368112,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,West,Bern,"German, French, Italian, and Romansh"
5022,Switzerland,2013,5095.04936019242,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,West,Bern,"German, French, Italian, and Romansh"
5023,Switzerland,2012,5164.95570965621,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,West,Bern,"German, French, Italian, and Romansh"
5024,Switzerland,2011,5206.27074742073,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,West,Bern,"German, French, Italian, and Romansh"
5025,Switzerland,2010,5271.57952042053,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,West,Bern,"German, French, Italian, and Romansh"
5026,Switzerland,2009,5292.02775234507,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,West,Bern,"German, French, Italian, and Romansh"
5027,Switzerland,2008,5375.4107335135,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,West,Bern,"German, French, Italian, and Romansh"
5028,Switzerland,2007,5296.65119681511,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,West,Bern,"German, French, Italian, and Romansh"
5029,Switzerland,2006,5316.96272569942,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,West,Bern,"German, French, Italian, and Romansh"
5030,Switzerland,2005,5302.88222527316,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,West,Bern,"German, French, Italian, and Romansh"
5031,Switzerland,2004,5285.8499987863,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,West,Bern,"German, French, Italian, and Romansh"
5032,Switzerland,2003,5317.73163021896,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,West,Bern,"German, French, Italian, and Romansh"
5033,Switzerland,2002,5395.26998565461,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,West,Bern,"German, French, Italian, and Romansh"
5034,Switzerland,2001,5429.09432517074,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,West,Bern,"German, French, Italian, and Romansh"
5035,Switzerland,2000,5388.96544955272,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,West,Bern,"German, French, Italian, and Romansh"
5036,Switzerland,1999,5422.28424062902,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,West,Bern,"German, French, Italian, and Romansh"
5037,Switzerland,1998,5523.54865560759,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,West,Bern,"German, French, Italian, and Romansh"
5038,Switzerland,1997,5594.1066238157,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,West,Bern,"German, French, Italian, and Romansh"
5039,Switzerland,1996,5736.9447004692,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,West,Bern,"German, French, Italian, and Romansh"
5040,Switzerland,1995,5776.09283368107,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,West,Bern,"German, French, Italian, and Romansh"
5041,Switzerland,1994,5783.90634134274,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,West,Bern,"German, French, Italian, and Romansh"
5042,Switzerland,1993,5835.37716229404,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,West,Bern,"German, French, Italian, and Romansh"
5043,Switzerland,1992,5943.5191147313,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,West,Bern,"German, French, Italian, and Romansh"
5044,Switzerland,1991,6023.58758108533,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,West,Bern,"German, French, Italian, and Romansh"
5045,Switzerland,1990,6086.29442897972,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,West,Bern,"German, French, Italian, and Romansh"
5046,Turkey,2014,57137.7139091579,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Asia,South,Ankara,Turkish
5047,Turkey,2013,56177.4699248097,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Asia,South,Ankara,Turkish
5048,Turkey,2012,58027.0063963444,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Asia,South,Ankara,Turkish
5049,Turkey,2011,53909.3461767295,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Asia,South,Ankara,Turkish
5050,Turkey,2010,51415.1382065348,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Asia,South,Ankara,Turkish
5051,Turkey,2009,49378.7268313077,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Asia,South,Ankara,Turkish
5052,Turkey,2008,49560.3882549665,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Asia,South,Ankara,Turkish
5053,Turkey,2007,48509.6025985556,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Asia,South,Ankara,Turkish
5054,Turkey,2006,46145.6795228267,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Asia,South,Ankara,Turkish
5055,Turkey,2005,44591.0371768022,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Asia,South,Ankara,Turkish
5056,Turkey,2004,42957.6624479264,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Asia,South,Ankara,Turkish
5057,Turkey,2003,43383.3566407907,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Asia,South,Ankara,Turkish
5058,Turkey,2002,42186.5818252638,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Asia,South,Ankara,Turkish
5059,Turkey,2001,44029.502946249,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Asia,South,Ankara,Turkish
5060,Turkey,2000,44821.5030613892,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Asia,South,Ankara,Turkish
5061,Turkey,1999,44984.1695687879,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Asia,South,Ankara,Turkish
5062,Turkey,1998,43468.3479172528,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Asia,South,Ankara,Turkish
5063,Turkey,1997,43353.8481224517,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Asia,South,Ankara,Turkish
5064,Turkey,1996,44230.7805542568,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Asia,South,Ankara,Turkish
5065,Turkey,1995,43881.318616833,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Asia,South,Ankara,Turkish
5066,Turkey,1994,44126.2636425085,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Asia,South,Ankara,Turkish
5067,Turkey,1993,44556.5476329221,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Asia,South,Ankara,Turkish
5068,Turkey,1992,44659.263861418,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Asia,South,Ankara,Turkish
5069,Turkey,1991,44842.0060781142,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Asia,South,Ankara,Turkish
5070,Turkey,1990,43820.3601995038,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Asia,South,Ankara,Turkish
5071,Ukraine,2014,70341.49779823,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North East,Kyiv,Ukrainian
5072,Ukraine,2013,76562.5268335439,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North East,Kyiv,Ukrainian
5073,Ukraine,2012,80865.701095892,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North East,Kyiv,Ukrainian
5074,Ukraine,2011,85863.5766080093,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North East,Kyiv,Ukrainian
5075,Ukraine,2010,86107.8301161962,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North East,Kyiv,Ukrainian
5076,Ukraine,2009,87087.7692567806,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North East,Kyiv,Ukrainian
5077,Ukraine,2008,94169.6993084897,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North East,Kyiv,Ukrainian
5078,Ukraine,2007,99448.1505922096,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North East,Kyiv,Ukrainian
5079,Ukraine,2006,100145.052387275,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North East,Kyiv,Ukrainian
5080,Ukraine,2005,102337.827256208,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North East,Kyiv,Ukrainian
5081,Ukraine,2004,105294.379477373,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North East,Kyiv,Ukrainian
5082,Ukraine,2003,108659.235719262,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North East,Kyiv,Ukrainian
5083,Ukraine,2002,109282.701351881,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North East,Kyiv,Ukrainian
5084,Ukraine,2001,116709.217869159,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North East,Kyiv,Ukrainian
5085,Ukraine,2000,118474.57628621,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North East,Kyiv,Ukrainian
5086,Ukraine,1999,127576.177018233,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North East,Kyiv,Ukrainian
5087,Ukraine,1998,127849.31785029,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North East,Kyiv,Ukrainian
5088,Ukraine,1997,130581.384834043,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North East,Kyiv,Ukrainian
5089,Ukraine,1996,136462.531350641,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North East,Kyiv,Ukrainian
5090,Ukraine,1995,140557.060825691,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North East,Kyiv,Ukrainian
5091,Ukraine,1994,152153.898575784,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North East,Kyiv,Ukrainian
5092,Ukraine,1993,162409.127835875,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North East,Kyiv,Ukrainian
5093,Ukraine,1992,171038.14623614,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North East,Kyiv,Ukrainian
5094,Ukraine,1991,181262.050249576,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North East,Kyiv,Ukrainian
5095,Ukraine,1990,189322.963464903,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North East,Kyiv,Ukrainian
5096,United Kingdom,2014,53890.8647627838,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North West,London,English
5097,United Kingdom,2013,56195.5118644143,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North West,London,English
5098,United Kingdom,2012,60961.9140389103,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North West,London,English
5099,United Kingdom,2011,63739.8912348792,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North West,London,English
5100,United Kingdom,2010,66694.9389076353,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North West,London,English
5101,United Kingdom,2009,72125.315458803,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North West,London,English
